pred,label1,label1_occurrence,label2,label2_occurrence,label3,label3_occurrence,label1_full,label2_full,label3_full,index,Unnamed: 11
581,cabel,100.0,faz,11.1,loir,6.9,cabelo,,,"Sonhei que estava com o cabelo comprido, fiquei muito lindo.",
117,filh,100.0,quer,6.1,car,3.0,filho,,,Sonhei que eu tinha um filho?,
454,cont,79.6,vou,37.0,mil,11.1,conta,,,Sonhei que todo mundo descobria essa minha conta.,
318,janeir,100.0,rio,100.0,dia,7.4,janeiro,rio,,"Sonhei que estava no Rio de Janeiro, sofri.",
408,eleico,100.0,ganh,81.8,lul,36.4,eleicoes,ganhava,lulinha,Sonhei que o Lulinha ganhava as eleições.,
592,rol,100.0,amig,7.5,cas,7.5,rolo,,,Eu sonhei que estava de rolo com uma garota.,
17,namor,100.0,trist,100.0,dia,9.7,namorado,triste,,"Sonhei que eu tinha um namorado, acordei triste.",
448,cas,100.0,compr,4.2,fic,4.2,casando,,,Sonhei que estava me casando. ❤️,
459,mensag,99.0,mand,97.1,fal,12.7,mensagem,mandando,,Sonhei que estava mandando mensagem de texto.,
146,dirig,100.0,carr,21.7,onibus,7.2,dirigindo,,,Sonhei que estava dirigindo .,
499,show,100.0,faz,11.2,chor,6.1,show,,,"Sonhei que estava no show da Charli, ansiosa.",
650,covid,100.0,nov,30.0,livr,20.0,covid,novo,,Sonhei que tinha pego COVID de novo.,
240,usand,100.0,drog,14.7,blus,5.9,usando,,,Sonhei que estava usando pó.,
531,fur,100.0,lingu,14.7,umbig,11.8,furado,lingua,,Sonhei que eu tinha furado a língua.,
409,menstru,100.0,grav,25.0,amem,12.5,menstruava,,,Sonhei que eu menstruava.,
140,aranh,100.0,hom,82.4,mulh,17.6,aranha,homem,,"E eu que sonhei que era o Homem-Aranha, tipo ?",
607,bat,100.0,menin,18.1,car,11.7,batia,menina,,"Sonhei que eu batia na menina, acordei até feliz.",
410,direction,100.0,one,100.0,volt,88.9,direction,one,voltado,Eu sonhei que o One Direction tinha voltado.,
411,fer,100.0,dia,25.0,errad,16.7,ferias,,,"Sonhei que estava de férias, e que sonho.",
571,sobrinh,100.0,grav,20.0,amig,13.3,sobrinho,,,"Sonhei que meu sobrinho falava, e ele tem dois meses.",
636,bal,100.0,faz,15.4,comig,7.7,bala,,,Sonhei que o Botafogo lançava uma camisa rosa bala.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,cara,"Medo . Sonhei que elas estavam namorando, cara.",
303,explod,100.0,desesper,20.0,algu,13.3,explodi,,,Sonhei que explodi uma pessoa com sabão em pó.,
459,mensag,99.0,mand,97.1,fal,12.7,mensagem,mandava,,"Sonhei que mandava mensagem para outro, tô nem entendendo.",
341,loir,100.0,fic,33.3,cabel,13.3,loira,,,Sonhei que eu estava loira.,
413,cheg,100.0,cas,13.9,atras,8.9,chega,,,"Sonhei que eu estava em RV já, chega logo.",
366,volt,100.0,cas,6.0,fic,6.0,voltava,,,Sonhei que eu voltava a fazer natação.,
127,namor,100.0,menin,4.8,car,3.5,namorava,,,Sonhei que namorava e estava grudado com o Justin.,
427,adot,100.0,beb,13.7,cachorr,7.8,adotava,,,E eu que sonhei que adotava mais uma filhinha.,
414,amarr,100.0,grav,23.8,jesus,23.8,amarrado,,,"Sonhei que estava com 70kg, tá amarrado .",
59,orelh,100.0,fur,90.9,faz,27.3,orelha,furava,,Sonhei que furava toda a minha orelha... pensando pensamentos.,
39,dougi,100.0,encontr,33.3,beij,16.7,dougie,,beijava,Sonhei que o Dougie me beijava.,
404,barrig,100.0,grav,37.5,fac,25.0,barriga,,facada,Sonhei que levava uma facada na barriga .,
205,cas,100.0,car,5.6,cheg,5.1,casa,,,Sonhei que tacaram bombas na minha casa.,
133,piercing,100.0,coloc,25.0,perd,16.7,piercing,,,Sonhei que tinha trocado esse piercing horroroso e acordei triste.,
132,celul,100.0,nov,71.4,ganh,57.1,celular,novo,ganhava,Sonhei que eu ganhava um celular novo.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que estava grávida. Nunca fiquei tão feliz em acordar.,
241,pra,100.0,caramb,23.2,ia,7.3,praia,,,"Sonhei que estava na praia, que ódio.",
529,academ,100.0,faz,12.5,ia,12.5,academia,,,E eu que sonhei que estava na academia? ,
169,mor,100.0,sozinh,100.0,cas,33.3,morando,sozinho,,Sonhei que estava morando sozinho em Colatina.,
217,trabalh,100.0,faz,10.4,fic,8.2,trabalhando,,,Sonhei que Bagi estava trabalhando na Globo.,
124,carta,100.0,estour,100.0,limit,100.0,cartao,estourava,limite,Sonhei que eu estourava o limite do cartão.,
238,assust,100.0,grav,87.5,barrig,25.0,assustada,gravida,,"Sonhei que estava grávida, acordei assustada .",
275,paul,100.0,fic,10.0,andre,8.8,paulo,,,Sonhei que andei de bicicleta por São Paulo.,
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,Eu sonhei que estava comendo uma maçã.,
213,vontad,100.0,deu,77.8,faz,11.1,vontade,deu,fazia,"Sonhei que fazia natação, deu até vontade.",
415,maconh,100.0,fum,37.1,compr,17.1,maconha,,,Sonhei que a maconha tinha sido legalizada .,
343,par,100.0,dia,10.0,grav,10.0,parindo,,,Sonhei que estava parindo um menino .,
166,mat,100.0,quer,51.6,car,9.5,matei,,,Sonhei que eu e ele estávamos juntos. Me matei.,
647,segu,100.0,twitt,18.8,menin,12.5,seguindo,,,Sonhei que uns bichos estavam me seguindo. ,
139,luis,100.0,sonz,100.0,show,11.9,luisa,sonza,,"Sonhei que era best da Luísa Sonza, incrível.",
250,ganh,100.0,gent,5.9,lind,5.9,ganhava,,,Sonhei que ganhava trezentos e cinquenta em uma corrida.,
405,alianc,100.0,ganh,33.3,compr,13.3,alianca,ganhava,,"Sério, eu sonhei que ganhava uma aliança.",
416,tax,100.0,shein,33.3,bal,16.7,taxa,,,"Sonhei que taxa era fácil, aí eu acordei.",
527,surt,78.7,car,27.7,cabel,8.5,surto,,,Sonhei que tive um surto de raiva.,
637,trist,100.0,fiqu,12.4,cas,7.2,triste,,,Sonhei que ganhava uma salsicha. Acordei triste.,
366,volt,100.0,cas,6.0,fic,6.0,voltado,,,Sonhei que eu tinha voltado para o Krav Maga.,
600,loucur,100.0,compr,8.6,namor,8.6,loucura,,,"Sonhei que estava casando, que loucura.",
253,fic,100.0,car,10.0,quer,10.0,ficado,,,Sonhei que ele tinha ficado solteiro.,
72,peg,100.0,cas,13.8,fic,8.3,pegava,,,"Sonhei que pegava um colega meu da Unilab, oxe .",
53,ocul,100.0,quebr,28.6,achad,14.3,oculos,quebrado,,Sonhei que tinha quebrado meus óculos.,
529,academ,100.0,faz,12.5,ia,12.5,academia,,,Hoje sonhei que tinha uma academia na UFRJ.,
328,caid,66.7,celul,48.7,dent,12.8,caido,,,Hoje sonhei que um avião tinha caído. Morro de medo.,
597,trisal,100.0,namor,40.0,dia,20.0,trisal,,,Sonhei que estava vivendo um trisal.,
653,gustav,100.0,lim,100.0,irma,16.7,gustavo,lima,,Sonhei que peguei o Gustavo Lima .,
509,poz,100.0,mc,23.5,show,17.6,poze,,,"Caramba, sonhei que conheci o Poze e o Froid?",
622,par,100.0,put,23.2,grav,8.5,parada,,,Eu sonhei que voltava a estudar . Mó parada.,
570,cham,62.5,lembr,53.6,algu,10.7,,lembro,,"Sonhei que escrevi uma letra, mas agora não lembro mais.",
314,pedrinh,85.7,mc,71.4,faz,28.6,pedrinho,mc,,Sonhei que o MC Pedrinho era meu amigo .,
254,xing,100.0,algu,13.6,menin,13.6,xingado,,,Sonhei que tinha xingado o homem. Realmente não estou bem.,
217,trabalh,100.0,faz,10.4,fic,8.2,trabalhar,,,Na última noite sonhei que fui trabalhar sem blusa.,
398,lou,69.0,show,69.0,harry,57.1,,,harry,Hoje sonhei que eu era o Harry Potter.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,,"Aliás, sonhei que estava namorando o Patrick Swayze.",
421,atac,100.0,dia,12.1,cachorr,9.1,atacou,,,"Sonhei que era pai, até atacou a gastrite.",
214,filh,100.0,lind,12.1,dia,9.5,filha,lindinha,,Sonhei que eu tinha uma filha lindinha.,
294,cabel,100.0,rasp,100.0,nov,15.8,cabelo,raspado,,"Sonhei que eu tinha um lado do cabelo raspado, literalmente.",
504,pres,100.0,ia,8.5,mae,8.5,preso,ia,,Eu sonhei que ia preso e tinha meu julgamento .,
553,nov,100.0,grav,12.5,quer,5.8,novo,,,Sonhei que abraçava a Ivete de novo.,
203,conhec,100.0,pesso,9.4,fal,8.1,conheci,,,Sonhei que conheci uma acompanhante de luxo.,
418,filip,100.0,ret,100.0,fot,18.2,filipe,ret,,Sonhei que o Filipe Ret estava no Carlinhos.,
371,cabel,100.0,cort,100.0,fic,7.4,cabelo,cortado,,Sonhei que o Théo tinha cortado o cabelo  ai.,
54,calv,100.0,fic,40.0,pesadel,14.3,calvo,,pesadelo,"Meu Deus, que pesadelo foi esse, sonhei que era calvo.",
173,jog,100.0,faz,8.7,bich,7.1,jogar,,,Sonhei que o Cristiano Ronaldo estava vindo jogar no Flamengo.,
129,real,97.7,parec,93.0,grav,20.9,real,,,Sonhei que o Shrek cinco era real.,
307,andand,100.0,rua,10.2,sai,10.2,andando,,,Sonhei que estava andando de cavalo.,
248,,100.0,aaron,0.0,abacat,0.0,,,,Eu sonhei que já era Natal.,
418,filip,100.0,ret,100.0,fot,18.2,filipe,ret,,E eu que sonhei que estava conhecendo Filipe Ret.,
344,lev,100.0,tir,100.0,assalt,10.7,levava,tiro,,Sonhei que eu levava um tiro.,
61,piercing,100.0,sobrancelh,100.0,coloc,50.0,piercing,sobrancelha,,Sonhei que eu tinha feito piercing na sobrancelha.,
481,feir,100.0,sext,100.0,vai,25.0,feira,sexta,,"Acabei de lembrar que sonhei que hoje era sexta-feira, tristeza.",
58,pai,100.0,cas,8.4,quer,7.0,pai,,,Sonhei que o pai tinha construído uma piscina na garagem.,
272,vid,100.0,namor,37.3,vi,15.3,video,,video,Sonhei que o vídeo de hoje vai ser do Namjoon.,
127,namor,100.0,menin,4.8,car,3.5,namorando,,,Sonhei que estava namorando o Benedict Cumberbatch.,
419,ensin,100.0,volt,100.0,anos,14.3,ensino,voltado,,Eu sonhei que tinha voltado para o ensino médio.,
271,diab,100.0,cas,9.1,dav,9.1,diabo,,,"Eita, sonhei que dei um tiro no diabo maldito. TCC.",
617,dand,100.0,cim,78.6,fic,28.6,dando,,,"Sonhei que estava dando, amei .",
264,paralis,100.0,son,100.0,acontec,25.0,paralisia,sono,,Sonhei que estava quase tendo uma paralisia do sono?,
200,prov,100.0,faz,66.7,escol,11.9,prova,fazendo,,Sonhei que estava fazendo prova de biologia molecular.,
421,atac,100.0,dia,12.1,cachorr,9.1,atacada,,,Eu sonhei que fui atacada por minks? .,
5,cri,100.0,cont,11.4,algu,9.1,criava,conta,,E eu que sonhei que criava outra conta no Twitter...,
449,hogwarts,100.0,estud,25.0,casament,12.5,hogwarts,,,Sonhei que o Ed Motta era meu professor em Hogwarts?,
447,kany,100.0,west,100.0,amig,27.3,kanye,west,amiga,Sonhei que era amiga pessoal do Kanye West.,
434,viaj,100.0,ia,13.2,amig,9.2,viajando,,,Sonhei que estava viajando e acordei com uma vontade louca.,
183,mot,100.0,compr,63.6,ganh,18.2,moto,,ganhava,E eu que sonhei que ganhava uma moto.,
90,saudad,100.0,nov,9.9,volt,9.0,saudades,,voltado,"Sonhei que tinha voltado a treinar handebol. Aff, saudades.",
153,arrum,100.0,empreg,15.8,cas,10.5,arrumava,emprego,,Sonhei que arrumava mais um emprego.,
117,filh,100.0,quer,6.1,car,3.0,filho,,,Sonhei que eu tinha um filho.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Hoje acordei aflita porque sonhei que estava grávida.,
136,grav,100.0,aparec,1.1,gent,1.1,gravida,,,Sonhei que estava grávida. Quem será dessa vez?,
366,volt,100.0,cas,6.0,fic,6.0,voltava,,,"Eu sonhei que o MSN voltava, a melhor rede.",
450,ganh,100.0,turn,90.9,lul,81.8,ganhava,turno,lula,Sonhei que o Lula ganhava no primeiro turno.,
197,brig,100.0,amig,10.7,gent,9.9,brigando,,,Eu sonhei que a Anitta estava brigando comigo.,
422,banguel,100.0,fic,75.0,achand,25.0,banguela,ficava,,Sonhei que eu ficava banguela do nada .,
385,tatu,100.0,tatuag,13.0,brac,10.9,tatuado,,,Sonhei que estava todo tatuado. Quando esse momento vai chegar?,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que a Luana estava grávida e advinha.,
294,cabel,100.0,rasp,100.0,nov,15.8,cabelos,raspava,,Pensando tanto em cortar os cabelos que sonhei que raspava.,
423,net,100.0,ze,100.0,cristian,80.0,neto,ze,cristiano,Sonhei que estava boicotando Zé Neto e Cristiano .,
424,vez,100.0,namor,42.9,grav,21.4,vezes,namorava,,"Eu sonhei que namorava o Kami, duas vezes.",
190,com,100.0,vontad,14.4,quer,5.6,comendo,,,Sonhei que estava comendo duas pizzas sozinha .,
425,celul,100.0,quebr,100.0,seman,21.4,celular,quebrado,,Sonhei que o meu celular tinha quebrado.,
459,mensag,99.0,mand,97.1,fal,12.7,mensagem,mandado,,Sonhei que meu ex-melhor amigo tinha mandado mensagem .,
102,gom,100.0,joa,100.0,namor,20.0,gomes,joao,,Sonhei que dormia com o João Gomes . Poxa.,
426,lip,100.0,dua,92.9,show,50.0,lipa,dua,show,Sonhei que a Dua Lipa fazia um show para mim.,
203,conhec,100.0,pesso,9.4,fal,8.1,conheci,,,Sonhei que conheci o Ret e acordei ensopada de lágrimas.,
400,fest,100.0,faz,13.6,aniversari,12.3,festa,,,Sonhei que alguém me chamava para uma festa junina.,
155,fic,100.0,ia,8.9,pesso,7.6,ficando,,,Essa noite sonhei que estava ficando maluca.,
586,peg,100.0,amig,6.5,fog,6.5,pegava,,,"Sonhei que pegava o PA... não, eu acordei.",
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,E eu que sonhei que a Sandrini estava grávida.,
371,cabel,100.0,cort,100.0,fic,7.4,cabelo,cortava,,Sonhei que Murilo Benício cortava meu cabelo.,
117,filh,100.0,quer,6.1,car,3.0,filho,,,Sonhei que eu tinha um filho.,
427,adot,100.0,beb,13.7,cachorr,7.8,adotado,,,Sonhei que tinha adotado duas ovelhinhas.,
373,fum,100.0,cigarr,10.9,bas,7.3,fumando,,,E eu que sonhei que estava fumando cannabis ?,
487,coloc,100.0,cas,5.6,celul,5.6,colocava,,,E eu que sonhei que colocava mega.,
157,avia,100.0,cai,100.0,algu,12.5,aviao,caia,,Sonhei que um avião caía! Cruzes.,
582,olhand,100.0,cas,33.3,sab,33.3,olhando,casas,,Sonhei que estava olhando casas novas hoje.,
1,morr,100.0,acident,9.1,assalt,9.1,morrido,,,Que sonho bom... Sonhei que tinha morrido.,
7,churrasc,100.0,lul,22.2,beb,11.1,churrasco,,,"Sonhei que estava no churrasco, acordei morrendo de vontade.",
459,mensag,99.0,mand,97.1,fal,12.7,mensagem,mandar,,Sonhei que ele tinha voltado a mandar mensagem.,
437,fal,100.0,pesso,11.8,fic,10.3,falava,,,Sonhei que o Boninho falava mal de [oculto].,
77,cruzeir,100.0,faz,28.6,legal,28.6,cruzeiro,,,Sonhei que estava indo para um cruzeiro.,
635,cinem,76.0,assist,64.0,ia,16.0,,assistindo,,Sonhei que eu estava assistindo Toy Story cinco.,
197,brig,100.0,amig,10.7,gent,9.9,brigava,,,Sonhei que brigava com o meu orientador. Pesadelo.,
129,real,97.7,parec,93.0,grav,20.9,real,parecia,gravida,"Sonhei que estava grávida, parecia muito real.",
606,cabel,100.0,curtinh,100.0,cort,95.2,cabelo,curtinho,cortavam,"Sonhei que cortavam meu cabelo curtinho, tipo Chanel.",
180,pint,100.0,pret,100.0,cabel,91.7,pintado,preto,,Sonhei que tinha pintado minhas unhas de preto.,
581,cabel,100.0,faz,11.1,loir,6.9,cabelo,,,Sonhei que estava com cabelo curto de novo.,
551,horrivel,100.0,pesadel,22.3,morr,10.6,horrivel,,,Que coisa horrível que sonhei que acontecia com ela.,
443,mend,100.0,shawn,100.0,namor,40.0,mendes,shawn,namorava,"Sonhei que namorava ninguém mais, ninguém menos que Shawn Mendes.",
245,nev,100.0,fri,22.9,sent,11.4,nevando,,,Sonhei que estava nevando.,
377,tatu,100.0,quer,11.8,bund,5.9,tatuada,,,Sonhei que eu estava toda tatuada.,
250,ganh,100.0,gent,5.9,lind,5.9,ganhei,,,Eu sonhei que ganhei um patinete elétrico da Barbie.,
586,peg,100.0,amig,6.5,fog,6.5,pegava,amiga,,Sonhei que pegava uma amiga.,
38,conhec,100.0,lou,100.0,real,18.2,conhecia,louis,,"Sonhei que eu conhecia o Liam, Louis e a Avril.",
358,tatuagens,100.0,faz,61.5,quer,15.4,tatuagens,,,Sonhei que fiz mais quatro tatuagens . QUATRO.,
459,mensag,99.0,mand,97.1,fal,12.7,mensagem,mandado,,Sonhei que ela tinha mandado mensagem .,
406,comig,100.0,fal,95.2,fic,14.3,comigo,falava,,"Sonhei que essa antiga amizade ainda falava comigo, acordei triste.",
112,fum,100.0,maconh,100.0,pai,17.6,fumando,maconha,,Hoje sonhei que estava fumando maconha.,
61,piercing,100.0,sobrancelh,100.0,coloc,50.0,piercing,sobrancelha,,Sonhei que coloquei um piercing na sobrancelha.,
344,lev,100.0,tir,100.0,assalt,10.7,levavam,tiros,,Sonhei que tomava dois tiros e levavam meu celular.,
245,nev,100.0,fri,22.9,sent,11.4,nevando,,,"Sonhei que estava nevando esta madrugada, socorro.",
161,encontr,100.0,gent,9.8,ia,9.3,encontrado,,,Sonhei que tinha encontrado meu lenço.,
93,pint,100.0,cabel,56.8,ros,13.6,pintava,cabelo,,Sonhei que pintava parte do cabelo de pink.,
429,del,100.0,lan,100.0,rey,100.0,del,lana,rey,Sonhei que a Lana Del Rey estava em Diamantina.,
430,fug,100.0,polic,100.0,amig,16.7,fugindo,policia,,Sonhei que estava fugindo da polícia .,
168,the,100.0,namor,18.6,faz,11.6,theo,namorada,,Sonhei que o Theo estava com namorada e um filhotinho.,
75,guerr,100.0,brasil,25.0,acab,12.5,guerra,,,Sonhei que estava na guerra.,
553,nov,100.0,grav,12.5,quer,5.8,novo,,,Sonhei que Ingrid tinha casado de novo.,
178,pesadel,100.0,faz,6.9,volt,6.9,pesadelo,,voltado,"Sonhei que tinha voltado a usar Sorinan, que pesadelo.",
421,atac,100.0,dia,12.1,cachorr,9.1,atacavam,,,"Sonhei que vários animais me atacavam, um sonho doido.",
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,,Sonhei que conhecia a Mariana Becker.,
248,,100.0,aaron,0.0,abacat,0.0,,,,Sonhei que tinha um  e era divertido.,
427,adot,100.0,beb,13.7,cachorr,7.8,adotado,,,Eu sonhei que tinha adotado um filhotinho de macaco .,
426,lip,100.0,dua,92.9,show,50.0,lipa,dua,,Sonhei que fui levar a Dua Lipa em uma churrascaria.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Bom dia! Sonhei que estava grávida do Alfred Enoch.,
233,namor,100.0,gent,3.7,acredit,1.9,namorado,,,"Mais uma vez sonhei que [oculto] meu namorado, que isso.",
100,cabel,100.0,pint,100.0,quer,23.5,cabelo,pintava,quero,"Sonhei que pintava o cabelo, agora eu quero pintar.",
379,sequestr,100.0,tent,19.0,car,14.3,sequestrada,,,Sonhei que eu era sequestrada.,
90,saudad,100.0,nov,9.9,volt,9.0,saudade,,,Hoje sonhei que estava chorando com muita saudade de casa.,
521,ser,100.0,lag,33.3,lind,33.3,sereia,,,E eu que sonhei que era uma sereia .,
434,viaj,100.0,ia,13.2,amig,9.2,viajando,,,"Sonhei que estava viajando para São Paulo, acordei depressiva.",
499,show,100.0,faz,11.2,chor,6.1,show,,,Sonhei que estava no show do Metallica.,
0,grav,100.0,menin,8.0,sonh,6.8,gravida,,,Sonhei que Aryane estava grávida.,
581,cabel,100.0,faz,11.1,loir,6.9,cabelo,,,Sonhei que eu tinha voltado a ter cabelo comprido.,
600,loucur,100.0,compr,8.6,namor,8.6,loucura,,namorando,"Eu sonhei que a gente estava namorando, que loucura né?",
432,feit,100.0,fic,10.3,faz,7.7,feito,,,Sonhei que tinha feito meu narizinho.,
612,pavor,100.0,grav,16.7,menin,16.7,pavor,gravida,menina,Sonhei que estava grávida e tinha uma menina. Pavor.,
567,compr,100.0,faz,7.1,ia,6.7,comprei,,,Sonhei que comprei outros bonequinhos de Haikyuu.,
49,gatilh,100.0,cabel,15.0,deu,15.0,gatilho,,deu,"Sonhei que tinha feito um morena iluminada, deu gatilho, hein...",
266,perturb,100.0,grav,40.0,mes,40.0,perturbada,gravida,,"Sonhei que estava grávida. Por isso, acordei perturbada.",
460,nasc,100.0,filh,25.8,grav,14.5,nascia,,gravida,"Sonhei que o bebê nascia, acordei e ainda estou grávida.",
502,atropel,100.0,morr,18.2,pesso,18.2,atropelada,,,Eu sonhei que tinha sido atropelada por um ônibus .,
106,professor,100.0,faculdad,7.8,histor,7.8,professora,,,"Sonhei que a professora de redação esculachava minha redação, sinal?",
203,conhec,100.0,pesso,9.4,fal,8.1,conhecia,,falava,Sonhei que conhecia o Kanye e ele falava português.,
399,morr,100.0,car,4.9,lembr,4.9,morria,,,Sonhei que morria queimada.,
272,vid,100.0,namor,37.3,vi,15.3,vida,namorando,vida,Sonhei que estava namorando. Que vida difícil.,
399,morr,100.0,car,4.9,lembr,4.9,morria,,,Sonhei que minha madrinha morria.,
420,horari,100.0,perd,100.0,dia,28.6,horario,perdido,dia,Sonhei que tinha perdido o dia e horário da terapia.,
555,filh,100.0,lind,100.0,menin,16.7,filha,linda,,"Sonhei que eu tinha uma filha, tão linda.",
51,desesper,100.0,grav,100.0,pens,9.5,desesperada,gravida,,Sonhei que estava grávida. Acordei desesperada .,
487,coloc,100.0,cas,5.6,celul,5.6,colocava,,,Sonhei que um menino aí me colocava no close friends.,
353,onca,100.0,atac,15.0,com,15.0,onca,,comigo,Sonhei que adotei uma onça bebê que falava comigo.,
117,filh,100.0,quer,6.1,car,3.0,filho,,,Sonhei que eu tinha um filho.,
401,ruiv,100.0,cabel,50.0,pint,30.0,ruivo,cabelo,pintava,Sonhei que pintava o cabelo de ruivo.,
265,mosc,100.0,hor,9.1,vej,9.1,moscou,,,Ontem sonhei que estava em Moscou.,
134,ido,100.0,show,13.0,amig,5.6,ido,,,Sonhei que tinha ido morar com o Bruce Wayne.,
214,filh,100.0,lind,12.1,dia,9.5,filhos,,,"Sonhei que a Liza estava com cinco filhos, vei .",
373,fum,100.0,cigarr,10.9,bas,7.3,fumando,,,Sonhei que estava fumando um no banheiro da escola.,
122,rea,100.0,compr,16.9,mil,14.5,reais,,,Sonhei que o dólar estava oito reais.,
248,,100.0,aaron,0.0,abacat,0.0,,,,Sonhei que era parteiro.,
75,guerr,100.0,brasil,25.0,acab,12.5,guerra,,,Sonhei que estava na guerra.,
113,procur,100.0,cas,33.3,acord,16.7,procurando,,,"Sonhei que ele estava aqui, acordei procurando.",
371,cabel,100.0,cort,100.0,fic,7.4,cabelo,cortou,,Sonhei que alguém cortou meu cabelo. Tá queimado.,
357,amass,100.0,doid,18.2,jog,18.2,amassando,,,Sonhei que estava amassando um PCR do nada.,
389,flameng,100.0,ganh,50.0,camis,12.5,flamengo,,,Que susto! Sonhei que tinha Flamengo hoje.,
166,mat,100.0,quer,51.6,car,9.5,matava,,,Fui eu que sonhei que matava meu ex a facada.,
275,paul,100.0,fic,10.0,andre,8.8,paulo,ficava,andre,Sonhei que ficava com o Paulo André. Pena que acordei.,
443,mend,100.0,shawn,100.0,namor,40.0,mendes,shawn,namorando,Sonhei que Juliette estava namorando com Shawn Mendes.,
433,convers,100.0,gent,13.7,volt,9.6,conversava,,,Sonhei que conversava com uma paçoquita.,
659,grav,100.0,trigem,100.0,janel,20.0,gravida,trigemeos,,Eu sonhei que estava grávida de trigêmeos.,
